,id_paquete,id_monitoreo,arreglo_estado,complemeto_estado,fecha_creado
3274,355116da-9bf6-4ace-ac61-044ca68cbe0f,FHHX15MFERLGJCTRWAMG,DELIVERED,ORIGIN_SCAN,2021-12-11 11:39:41
3275,3553d00a-0036-40b6-9206-114fd5764a01,UQXEBCWHH2KC1XYFMFHA,DELIVERED,ORIGIN_SCAN,2021-12-11 10:35:45
3276,3554abd4-984e-419b-804a-ea33aaed9a13,KCUEN6ZBKA647JW30UCC,DELIVERED,ORIGIN_SCAN,2021-12-11 12:22:33
3277,35561e6d-5fdd-4d7f-ae98-f8316c449ce5,XUWESZQZYNV78L9CZE8N,DELIVERED,ORIGIN_SCAN,2021-12-10 14:12:25
3278,3557c09b-49e3-4517-8621-0c992cebd76b,URKVVKNJUPR50PICVCE1,DELIVERED,ORIGIN_SCAN,2021-12-11 19:38:05
3279,355aa6e4-6b89-4e64-85db-8318d96d132b,PRHAEZNVGFT5CHTUPJFC,DELIVERED,ORIGIN_SCAN,2021-12-11 09:57:31
3280,355fc9df-5ad2-43a4-aa70-21ac1a371947,9KAI5HAXY4VDJ0JRROFA,DELIVERED,ORIGIN_SCAN,2021-12-09 11:32:26
3281,356a16e2-d35c-4ea4-881f-8fab0c2e6a82,JF3BPIDUUGFIYDGKHMVY,DELIVERED,ORIGIN_SCAN,2021-12-11 11:33:04
3282,35700154-bee1-404f-8f85-63b8222f0ffd,ZC9OOZFX66CO0B8IFSTL,DELIVERED,ORIGIN_SCAN,2021-12-09 15:59:20
3283,357d7a42-87be-488e-bbef-7fafd0ddb0b0,CCXHGTTUC1W9BTFKIRDB,DELIVERED,ORIGIN_SCAN,2021-12-09 18:06:45
3284,357f5189-5dab-4624-b5da-b17c7bee24b1,6XQ6KV9L7YUMWAJD0OT5,ARRIVAL_SCAN,RETURNED_TO_CLIENT,2021-12-10 12:48:33
3285,358294ff-8936-4700-8495-94e793ffe38d,G31B3KCKSVP2W30FEIM7,DELIVERED,ORIGIN_SCAN,2021-12-10 11:08:46
3286,3584e776-c432-4851-a65b-48b9de60b8e0,HRZMAHKRAULDDNRJLZN3,ARRIVAL_SCAN,RETURNED_TO_CLIENT,2021-12-11 12:12:35
3287,358780fd-b97a-4fa4-8867-0738272c9869,YrAoe5x1UPGu7qwTHwd6,DELIVERED,ORIGIN_SCAN,2021-12-09 16:40:09
3288,3588a5fc-8d84-40d3-8176-90f162adcf06,OBH8MNY5F9GWWJJ4WLNH,DELIVERED,ORIGIN_SCAN,2021-12-11 17:48:00
3289,358badda-39fb-4267-bb36-5608a98da0ce,YNACQZSNFFHVWLAFUEHN,CREATED,,2021-12-11 11:32:41
3290,358f23af-c76c-4045-9edc-ad6495e36f56,JNIQZFM9V9A5ZBLKQOXP,DELIVERED,ORIGIN_SCAN,2021-12-09 15:42:30
3291,3597b3f4-2212-4600-81dc-cff2100f5762,GIWA4AB3ORLEOT9BNBJS,DELIVERED,ORIGIN_SCAN,2021-12-09 12:56:32
3292,359803a9-f363-4828-ba6e-d8bbcd5dc509,JQ9SRZUUQN086JERZ4HH,DELIVERED,ORIGIN_SCAN,2021-12-09 14:11:09
3293,359c331b-aa70-4512-b977-7eda8c82bd58,5LUQZFAU4ZDMAGE43LJY,DELIVERED,ORIGIN_SCAN,2021-12-09 13:53:38
3294,35a2efb3-ebe3-4874-9100-b6cfe4becd74,6075CPLJ3KX5UKINLB6K,DELIVERED,ORIGIN_SCAN,2021-12-11 17:15:27
3295,35af5d63-7178-45e3-b14d-f59f0524a449,HABHO0LYDTODXHBCAKYE,DELIVERED,ORIGIN_SCAN,2021-12-11 00:06:07
3296,35affaa0-04ab-4a7d-bd2d-7526141ab4c9,NJZQFVJPNYFVMDL34PBE,DELIVERED,ORIGIN_SCAN,2021-12-10 10:33:38
3297,35b237c8-7dee-4723-820b-833591e6fedc,K7G8OHWOR1QYTBRC3YD0,DELIVERED,ORIGIN_SCAN,2021-12-11 13:48:36
3298,35b39623-e959-4076-a01d-147db8a17154,FZDHCR0FCUW1UAWKTOWV,DELIVERED,ORIGIN_SCAN,2021-12-10 12:43:04
3299,35b8c7a0-8d9e-474a-83b0-3d0388dcadff,M9J4P3TNCRYPLWB5MRL7,DELIVERED,ORIGIN_SCAN,2021-12-11 11:56:04
3300,35bf585e-443c-4119-b65c-d0f3add124f4,IOGXUVJCNJPQPEHC9DCT,DELIVERED,ORIGIN_SCAN,2021-12-09 11:47:48
3301,35c0d496-f949-4e61-951a-356b42379865,KCVN8WXPJTLXLOGYLMCS,DELIVERED,ORIGIN_SCAN,2021-12-10 16:30:15
3302,35c1dbd2-03f7-46b7-b030-80b855eb725a,KVVPJO3HLCATC7DFWUE6,DELIVERED,ORIGIN_SCAN,2021-12-11 10:56:51
3303,35c23afa-a8da-45bf-99a6-b6a37d6d2bcc,ZHXCTTKO3F458ZWRLY3W,DELIVERED,ORIGIN_SCAN,2021-12-10 18:34:17
3304,35c3c3f6-3cef-47d0-bcb0-154cd0f78953,DIRKCL7ABRIZ2KEZNV37,DELIVERED,ORIGIN_SCAN,2021-12-11 12:15:52
3305,35c896b5-b376-4447-b18e-7334c5211741,ZYP79LVGIT8JH6RY3JTM,DELIVERED,ORIGIN_SCAN,2021-12-10 10:55:17
3306,35cac4c8-952e-485c-8355-5bac4d210eb0,ZOMKO2M3L7PWNPHDFEWH,ARRIVAL_SCAN,RETURNED_TO_CLIENT,2021-12-11 12:49:36
3307,35ccbf09-4239-470c-bf0c-582440ab7b59,QWHJBRDJK8ZMP6NZBTOS,DELIVERED,ORIGIN_SCAN,2021-12-10 11:09:03
3308,35cf03d1-9804-4fe0-bfd0-e9c240a3247b,5AXBG2FFDDTXGPD3CD4P,DELIVERED,ORIGIN_SCAN,2021-12-10 19:40:09
3309,35cf72bb-9563-47d7-99ec-fbcb48e553df,BQMAPHJ2PMCRAXJRVTFL,DELIVERED,ORIGIN_SCAN,2021-12-11 11:12:12
3310,35d19ae5-d4a9-480d-94aa-0c4d6c0dff9c,7QCXI5RSX7ITHWRLEW5T,DELIVERED,ORIGIN_SCAN,2021-12-11 10:29:54
3311,35e6115b-6e16-49c6-a1b9-e89f0f05ceff,WK7TTNCHO2PDJXLWYTOB,DELIVERED,ORIGIN_SCAN,2021-12-10 13:19:00
3312,35f02df6-564b-459d-b23c-b6e7c92795bb,VTG4SG7K8TJARLKPTNXR,DELIVERED,ORIGIN_SCAN,2021-12-11 04:21:53
3313,35f395f5-6dbe-489a-afea-65eb825ea8ca,UA3DFU4MXKKAQO2CIIFL,DELIVERED,ORIGIN_SCAN,2021-12-11 11:44:19
3314,35f6f2a4-927c-4600-b27d-8d08c4d82783,TLYXXRNK69DG4VFE01YL,DELIVERED,ORIGIN_SCAN,2021-12-11 10:54:57
3315,35fd8124-036f-4d0e-9196-7aded0a2bd36,AAUHUFUDLG2SKDDDTZH4,DELIVERED,ORIGIN_SCAN,2021-12-11 12:51:56
3316,3603395c-c6f1-4519-8c75-04892f66da3e,TAWSBAGJ7PIPXMDBU2LX,DELIVERED,ORIGIN_SCAN,2021-12-11 12:57:37
3317,3605787d-f63b-43cb-b9fc-e9124140553f,AKR5GPCYFGUMYMRM6CII,DELIVERED,ORIGIN_SCAN,2021-12-09 18:47:44
3318,3607ff36-e174-462e-93c8-8973a75f3493,IXBVXCDIHWZPKJXLVULM,DELIVERED,ORIGIN_SCAN,2021-12-09 20:53:01
3319,3609fe60-cb40-4ce6-8b8e-68bc59be2eb2,FPJDFXHVTJJEKGBGPZ8T,DELIVERED,ORIGIN_SCAN,2021-12-09 11:54:58
3320,360a363a-7bcb-4dc1-b143-ca1f8adc049e,FNO3ZCD8UMX6MHTMO0CO,DELIVERED,ORIGIN_SCAN,2021-12-11 12:09:51
3321,360f6258-e7b0-461c-a52d-700eae25c3a8,6V2ybULXABSGSmw0JQSk,DELIVERED,ORIGIN_SCAN,2021-12-11 10:28:11
3322,3611538e-98fa-46b6-b33c-27e11ba8bfa7,G5LAT2ANX2Z1GPNFH5AH,DELIVERED,ORIGIN_SCAN,2021-12-11 12:49:41
3323,3615921d-fd44-4486-963d-f4147026f4b5,XAP7Z5EKFB6D3CSSKYQ9,ARRIVAL_SCAN,RETURNED_TO_CLIENT,2021-12-11 13:57:50
3324,361945f5-1205-4bf1-af0b-a8e03fb1fcea,QVZITNZQCBHQAM1SOWFT,DELIVERED,ORIGIN_SCAN,2021-12-08 12:20:39
3325,361bbc0f-0264-43cf-83dd-c07f38e0ca40,81NX5CZLUOCPCV6CB97W,DELIVERED,ORIGIN_SCAN,2021-12-11 11:24:48
3326,36206c8a-1df5-4c26-b547-e6604177cd0a,2EQM57EK3NVCHKKPYDUB,DELIVERED,ORIGIN_SCAN,2021-12-11 22:17:01
3327,362489f1-0195-4053-ab47-0c8e49770053,NZZXZBUBN0P3SEL25C3N,DELIVERED,ORIGIN_SCAN,2021-12-10 10:03:46
3328,36329d7b-0cdc-46fc-ace2-4b6988330082,ESEB7DLCNFPNM6AE7O2Y,DELIVERED,ORIGIN_SCAN,2021-12-10 15:16:31
3329,3637a547-c484-48b0-96b0-0b8e81eac81c,UPra6y3ZXyfdUiSAAAG9,DELIVERED,ORIGIN_SCAN,2021-12-11 12:25:53
3330,3639cb7e-4d85-4cc0-ad85-1e4a0f42d7ca,TLAIOEFDBIZGW74E01X6,DELIVERED,ORIGIN_SCAN,2021-12-08 13:53:55
3331,3643e41c-6d8c-4b2e-a522-e88484458f15,ZRRRMHNVK79LCQRQMLCH,DELIVERED,ORIGIN_SCAN,2021-12-10 12:33:11
3332,3644899c-6d72-4921-adff-603af2c45339,BRSUKTH4XIQLCOJDUKYW,DELIVERED,ORIGIN_SCAN,2021-12-10 11:08:36
3333,3644ff71-2d4c-4d5c-8017-52cce3e065e7,BUPHBCPITARNQKJAIX33,DELIVERED,ORIGIN_SCAN,2021-12-09 13:19:07
3334,364ca0d8-cbfd-4c84-b05f-4122536782cc,7XJNJVZFLYTNXGZISXPZ,DELIVERED,ORIGIN_SCAN,2021-12-11 12:43:09
3335,3650158f-ad33-4b28-a8de-b80724beabfc,GOAGCR7ETMIF34DRIURR,DELIVERED,ORIGIN_SCAN,2021-12-10 13:54:49
3336,36505a0b-edce-4805-bd77-d587e9ac71e3,0YFC46SHZDVELAPEC9RQ,DELIVERED,ORIGIN_SCAN,2021-12-08 13:20:09
3337,3650d731-e0c7-46d1-a95b-c2ef33027d41,B6GC8AF9FS089J0NW1GG,DELIVERED,ORIGIN_SCAN,2021-12-10 11:03:00
3338,3654a020-2c1e-45fe-9ee3-db5c4f27e2af,Z5CU87RR5WK8UYKMAYOK,DELIVERED,ORIGIN_SCAN,2021-12-10 11:32:46
3339,36571fed-a84d-4f99-8f1a-11b4f7bd15ef,NTOVZ1ME2GVWGRO5HIQG,DELIVERED,ORIGIN_SCAN,2021-12-10 10:47:11
3340,3659d5c2-44fb-415a-9cb8-f387bc814152,E2RES7WWHIINJR4ZUDQZ,ARRIVAL_SCAN,RETURNED_TO_CLIENT,2021-12-09 12:29:38
3341,365a9d73-071e-47b7-86bc-fd5b1cf07d5e,HADPRSQRFVO0X2I6JEUZ,DELIVERED,ORIGIN_SCAN,2021-12-10 10:14:51
3342,3660210c-572b-4260-9a01-13e500f33cc9,TORQWJSE6SLYWPGHHAKJ,DELIVERED,ORIGIN_SCAN,2021-12-10 10:56:38
3343,36660ed5-df9e-464c-95d5-7fd44d8a40a4,ZFGA2YCFUSZWKFBGEB7I,DELIVERED,ORIGIN_SCAN,2021-12-09 15:15:32
3344,36690b35-2025-4ad4-b874-e5a6e418d6db,FJAFRR1AANCUXBDAMA4A,DELIVERED,ORIGIN_SCAN,2021-12-09 10:55:05
3345,36691b32-6dd5-42b0-91bb-7d456dae7dd8,WESDEP4T7OOPOSQG7LF5,DELIVERED,ORIGIN_SCAN,2021-12-10 12:59:52
3346,366975f6-c2f9-49f7-bf3f-a6614e18218b,2AMUEI8VGCHCDLPDDQBL,DELIVERED,ORIGIN_SCAN,2021-12-10 13:00:54
3347,366ae753-6032-4c28-ba28-4a9e7704405c,RCpLFZ7RoaZO7M8mS9TN,DELIVERED,ORIGIN_SCAN,2021-12-08 09:40:30
3348,366bcb90-a87d-42ad-8c4e-097983cb344d,BOV0AS0QACLW3GTHLYS0,DELIVERED,ORIGIN_SCAN,2021-12-09 19:29:25
3349,367ecd8d-1da6-4294-aaa3-f2131927e9c7,RP77NDZ0QRJEIASCIIIE,DELIVERED,ORIGIN_SCAN,2021-12-10 17:34:37
3350,36829bf5-abdd-4f01-97f8-3209daf7c604,UM6DF75QWN4N6FQS32KN,DELIVERED,ORIGIN_SCAN,2021-12-10 12:18:07
3351,3682eb26-42d0-4402-b4a8-1b663f7af76c,2BX1OBEK2CT654FIAMIF,DELIVERED,ORIGIN_SCAN,2021-12-08 12:00:47
3352,3686ead1-1769-4ed9-9c4d-1fe9dabd2fa1,6TGJ9VPBEVTHSBNFQDWX,DELIVERED,ORIGIN_SCAN,2021-12-11 10:21:07
3353,368e8c86-ea35-4886-b8a1-f7f8e6cba691,DLVJT1ECVHTU9NEITOEE,DELIVERED,ORIGIN_SCAN,2021-12-08 10:18:49
3354,36a42e6b-0d26-4c74-84ab-6b8b7ee3da6b,OAF6AUXGCG7RJUII5BPQ,DELIVERED,ORIGIN_SCAN,2021-12-09 20:30:23
3355,36a822ff-6bf3-4728-a870-fb76cdb52f64,3LAAPNDVL2JMNJYC0ZPX,DELIVERED,ORIGIN_SCAN,2021-12-11 10:36:38
3356,36a84e92-61f9-4bc6-b047-07b05c215a2d,HDYTFBUPNOJCUVELVCUL,DELIVERED,ORIGIN_SCAN,2021-12-10 13:01:53
3357,36a9e3b8-c4bf-4ceb-ab8d-73b326bb067f,MTY5JU31AMQALPBPLJSL,DELIVERED,ORIGIN_SCAN,2021-12-11 10:56:57
3358,36ad16bb-e929-46bc-a6c5-53687a58c284,SWQAXYNET4P93GLEUTAX,DELIVERED,ORIGIN_SCAN,2021-12-11 10:45:52
3359,36ad2101-8b1c-4fcb-a997-2e76b626e86d,UYBXAKSBFZ5RUI6EX2DN,DELIVERED,ORIGIN_SCAN,2021-12-10 10:49:18
3360,36b0acb8-de13-42c3-ba8d-866ce325db5b,S5O6BQBR6P9ANBMCZ8AA,ARRIVAL_SCAN,RETURNED_TO_CLIENT,2021-12-10 15:27:24
3361,36b3d590-189d-4e35-b9dc-9d8660272657,ISMSRAJBBO35S4PKHNXU,DELIVERED,ORIGIN_SCAN,2021-12-10 20:17:57
3362,36b52772-227a-4ff9-a6d7-616064b0a79a,PEADMCJHSZJQNJBCXIXW,DELIVERED,ORIGIN_SCAN,2021-12-10 13:54:21
3363,36b9c177-f0db-4098-934e-3da6ed684891,ZVXQVW5RWHLI8PGQ14AC,DELIVERED,ORIGIN_SCAN,2021-12-10 12:43:43
3364,36be922d-40d1-4856-a86c-47c3de3f38ef,9ESKSDBZDQDBOWRMYLBY,DELIVERED,ORIGIN_SCAN,2021-12-09 20:22:43
3365,36c0afed-14e3-4f66-83f8-5f4325c14a84,CBDV2D6OAUJISFFYV3QP,CREATED,,2021-12-10 14:03:28
3366,36c358b5-d560-435d-bb30-f5ed44fd71f9,XVIBZ3XFGOZE4TYYHILY,DELIVERED,ORIGIN_SCAN,2021-12-10 12:52:21
3367,36c7a0d6-9cce-4f82-b093-8a87fd39cf72,NOEGNFCCYLTBCKVWP6PQ,ARRIVAL_SCAN,RETURNED_TO_CLIENT,2021-12-08 13:08:24
3368,36cd122c-359b-479e-a542-be1684379f75,GFO4PAMVCYM3RBB4PSH1,ARRIVAL_SCAN,RETURNED_TO_CLIENT,2021-12-10 10:28:44
3369,36ce0850-8729-498a-b3a8-538e0dc1f429,F6V8BAE3CBZQCZHRDEZR,DELIVERED,ORIGIN_SCAN,2021-12-10 14:53:43
3370,36cebd04-2c34-47bb-98cc-a5dff7689954,IOOGU3ZUOKIN0ACH1ACT,DELIVERED,ORIGIN_SCAN,2021-12-11 14:58:31
3371,36d1ae79-f0f0-4fbf-83f3-d1740ad47595,RA3PVLCXQTJPJM0SSTRK,DELIVERED,ORIGIN_SCAN,2021-12-11 12:17:19
3372,36d5b5f4-8ac5-4f92-8d9c-796449bbbe74,EHGRUGZIWCPBACPA8ZOW,DELIVERED,ORIGIN_SCAN,2021-12-10 10:50:20
3373,36d78295-532c-42b6-8496-3b3c71c90c4a,K8X1NOCRZBVF7IYK1AAI,DELIVERED,,2021-12-08 18:54:06
3374,36d797ca-1517-42c1-9991-5cb8d8d3c5f3,4YETCNRQVCTMZEK35DJQ,ARRIVAL_SCAN,RETURNED_TO_CLIENT,2021-12-10 12:37:08
3375,36d9c4b9-19dd-4676-a577-456855f412b1,PYZVF1QC04LAUQGTRK7J,DELIVERED,ORIGIN_SCAN,2021-12-09 13:46:35
3376,36dd3ba5-be1f-4b6f-bcf7-330d3d8a98fa,3QXFEEYBEUCUOLZTTCJT,DELIVERED,ORIGIN_SCAN,2021-12-08 16:55:09
3377,36e1d2af-50c5-4813-a7ca-9fe89965c41a,2WUJQ6H7UBZM7918TPNV,ARRIVAL_SCAN,RETURNED_TO_CLIENT,2021-12-11 18:04:11
3378,36e83f29-1279-4457-a31c-e33065735de6,DONCLELNVXENXEIH917C,DELIVERED,ORIGIN_SCAN,2021-12-10 10:17:33
3379,36ea6249-e261-43a1-a342-71500b39791c,XJM8ASYRO6LAVENBF73C,ARRIVAL_SCAN,RETURNED_TO_CLIENT,2021-12-10 12:43:57
3380,36ea65f6-21d3-49c5-a8ae-de6e830683b3,DE8UJB1WDTC06RGD1OB8,DELIVERED,ORIGIN_SCAN,2021-12-11 14:04:07
3381,36ea66bd-b442-42ec-be5d-00786090ea5a,6H5AOUYKNE7JBP4M5MRS,DELIVERED,ORIGIN_SCAN,2021-12-10 15:22:34
3382,36f35294-2bac-4832-8d9f-d9bcae9db3d6,UNRXWBIWPTAPEVWL0XTK,ARRIVAL_SCAN,RETURNED_TO_CLIENT,2021-12-10 10:57:53
3383,36f4cb96-c528-4338-8738-8c88b7f320a1,XJORWW5FZIKRY7VZRQSX,DELIVERED,ORIGIN_SCAN,2021-12-10 10:24:24
3384,36f55006-01dc-4fdc-9c1a-08aa573cafbe,WWEVUTOKAUB0XH05ON4X,DELIVERED,ORIGIN_SCAN,2021-12-10 12:50:34
3385,36f5b0ff-eecb-4788-b8d9-a28e43f4ba14,MG6CWDELMXBMOBF28FDX,DELIVERED,ORIGIN_SCAN,2021-12-11 16:32:11
3386,36f6ba74-42e8-4bfc-a07b-02c386834084,4EHPNAEZSSXKD9SV9DCD,DELIVERED,ORIGIN_SCAN,2021-12-11 12:58:44
3387,36f72c6b-4c5c-4722-a99b-289a88ea96ee,VU8P4RYEOHSLOFGB3FRC,DELIVERED,ORIGIN_SCAN,2021-12-11 13:12:58
3388,36f92012-8d38-4c90-a01d-d7acaca8d317,ZBWPPRCYEZCZCVEPKXKB,DELIVERED,ORIGIN_SCAN,2021-12-11 11:43:21
3389,3702efd8-02dc-4730-ba6a-3e80a5cc27a9,6xF8UT5r0w57SBeQrLvt,DELIVERED,ORIGIN_SCAN,2021-12-10 17:05:40
3390,37041316-08d9-4e60-ae43-be42dc05d09a,WFMQ8HZM46QW8YLRZNWC,DELIVERED,ORIGIN_SCAN,2021-12-11 13:09:32
3391,3711b228-b849-4a18-83d4-0e3335935962,XDG8CL9HQL5KTHSQ7WQK,DELIVERED,ORIGIN_SCAN,2021-12-11 13:01:04
3392,3713460d-adf6-428b-82aa-0aed280af50e,W5PGWCIHAEUDEEFKENDX,DELIVERED,ORIGIN_SCAN,2021-12-10 14:33:43
3393,3718b952-6f00-4e0f-a99e-8083169b7aca,EAEG0ILWVXKA7MDBVKX3,ARRIVAL_SCAN,RETURNED_TO_CLIENT,2021-12-10 18:07:10
3394,3718ebec-b615-426a-8b18-8a0ec8f83b12,ZYIHDBMEXWF2Y2HB4BFV,ARRIVAL_SCAN,RETURNED_TO_CLIENT,2021-12-11 11:09:27
3395,3719a60b-8fe7-4e2a-8f29-5b771352205e,XTAVP6ZJDXLVFT1ALP15,DELIVERED,ORIGIN_SCAN,2021-12-11 11:14:56
3396,3719c540-7859-4a37-8627-cb3301356623,1REJI7MOKMCVT7IUXUUH,DELIVERED,ORIGIN_SCAN,2021-12-11 10:49:02
3397,3736672d-e184-4453-a591-5ef3a79c9a0b,JXIA4IHHPFAU9Y0P3WTK,DELIVERED,ORIGIN_SCAN,2021-12-11 09:57:21
3398,373a7403-0f53-4253-9bcb-fa18ccaf24a3,7WWP4X6GUZF6JMSUIBWV,DELIVERED,ORIGIN_SCAN,2021-12-10 12:02:54
3399,373d3237-dc93-4b0b-a42d-cfb2321fc02d,FD0LWBKITLUKHXSLSG5S,DELIVERED,ORIGIN_SCAN,2021-12-09 17:06:47
3400,373e6c32-3a53-4df5-84c6-a39f06fa4008,K3S1GW3VAAGABPN6XYHU,DELIVERED,ORIGIN_SCAN,2021-12-11 12:30:55
3401,3741ef44-8b67-4658-8d9a-02a2f2cb238c,WZPIII7BDSPMUGLAW8AO,DELIVERED,ORIGIN_SCAN,2021-12-10 13:52:16
3402,37434d00-246e-437b-a3c0-b711dc28eba5,HHHPLG53XTRAHQCXYKUI,DELIVERED,ORIGIN_SCAN,2021-12-11 12:23:13
3403,3748b929-b9b8-4192-a429-97c883d5f5ba,CQVXGSG6N2KRTPFF9V4D,DELIVERED,ORIGIN_SCAN,2021-12-09 15:46:59
3404,37492727-bf9b-4f0e-b1a4-efac6b1a8baf,QAEDDHBPFEBEKPGJUDG1,DELIVERED,ORIGIN_SCAN,2021-12-09 18:55:24
3405,374a39f6-a82a-4db1-b6cb-c0ab1980a18f,2XKSDLCLF6BJ7AB4FL2F,DELIVERED,ORIGIN_SCAN,2021-12-09 15:44:09
3406,374a91ce-dac7-4175-bbb3-06f7c011b3a9,JSFU9YUNMACHU5BN4OUX,DELIVERED,ORIGIN_SCAN,2021-12-11 12:37:06
3407,374ac087-bdf9-4a77-8d21-bee18050e2d4,WGQJAQFAAP2B4RADCKEU,DELIVERED,ORIGIN_SCAN,2021-12-11 18:08:49
3408,374af760-3a8a-478b-a8d5-c54f6eb62285,O8X0AI32W2GV96RGBXMK,DELIVERED,ORIGIN_SCAN,2021-12-09 14:50:56
3409,374afe3f-9b1a-417f-895f-9e91c80045d3,CN7OM14HFPEPBZDOFXS4,DELIVERED,ORIGIN_SCAN,2021-12-08 11:40:30
3410,374ef117-5a82-46e2-8df7-be8f2f237828,qhXdfJgceCxke5CGeZXQ,DELIVERED,ORIGIN_SCAN,2021-12-10 17:21:20
3411,3756a22d-1134-435a-b959-1329f8bb72ab,XDO7NVTBBRZAEEIJ2CAF,DELIVERED,ORIGIN_SCAN,2021-12-08 20:59:15
3412,375c29e6-a991-4395-b17f-82dce10597ba,lorJXJ3QrofUvJUMkYMy,NEXT_IN_ROUTE,ORIGIN_SCAN,2021-12-11 12:26:02
3413,3761b9bf-b057-4608-87da-ccfb9e2a73de,875ITV2EPLRHBS7AE6KV,DELIVERED,ORIGIN_SCAN,2021-12-09 13:41:12
3414,3761ec58-1ae5-4ca8-8a11-21a222c86eb3,GJQPJXU5PU5CBKNVT6BX,DELIVERED,ORIGIN_SCAN,2021-12-09 12:52:53
3415,3762e726-68d2-418b-9282-2c421aeb0ec7,GSCUSEIJBJJHOWKNV4IC,DELIVERED,ORIGIN_SCAN,2021-12-09 11:20:03
3416,376789ca-3e76-40c9-8ba9-abd36027b9af,XFRSADLLIIYCILNLRF9W,DELIVERED,ORIGIN_SCAN,2021-12-11 12:07:04
3417,3768ed84-d1a1-449f-ad93-33f76d51cc4e,CNI1EPGR4DOD4WLYIRZ0,DELIVERED,ORIGIN_SCAN,2021-12-10 15:17:25
3418,376c15c0-922a-45b4-ab17-7eaab13e80c9,JJCAWGCUS6QUJCXAIUTY,DELIVERED,ORIGIN_SCAN,2021-12-09 12:07:53
3419,376f2847-f881-41ba-8eb2-4a9b86eee861,OSEH01Y5DUOGVOFLK4BR,DELIVERED,ORIGIN_SCAN,2021-12-09 12:23:14
3420,376f376f-4ecc-4a5e-8e30-79c680896425,7LDT7URTVAT4HJEJYR0Q,ARRIVAL_SCAN,RETURNED_TO_CLIENT,2021-12-09 19:55:08
3421,3771487f-1011-4938-a976-5d783936d7b8,7HZWY5DBLG1KKJFZRYCG,DELIVERED,ORIGIN_SCAN,2021-12-11 11:00:54
3422,3773a1c4-6d8a-426f-95e3-cf19585b885b,DG4K7UNF4NOZ5S8GVCHB,DELIVERED,ORIGIN_SCAN,2021-12-11 17:18:04
3423,37811fbb-9f1a-438b-95e9-8f33323bfb16,XGIRBYYM6BHSJ9HUYD2D,DELIVERED,ORIGIN_SCAN,2021-12-10 11:27:07
3424,3785c8cc-9bca-4c54-bce0-a611f7694708,PPK2SHJMKOEPS44HF9HC,ARRIVAL_SCAN,RETURNED_TO_CLIENT,2021-12-11 16:13:41
3425,378df5ad-a73d-4693-9ad8-5d62faee493c,QU5S1LJZ2JQNBMQYVY6W,DELIVERED,ORIGIN_SCAN,2021-12-10 10:54:29
3426,3797be59-3cc3-4759-9eb6-bf421193665a,DB3LYQAKOFT8PRFTRIRX,ARRIVAL_SCAN,RETURNED_TO_CLIENT,2021-12-09 12:04:41
3427,37a3dc24-0857-4b5f-9df4-70d7eea0dfec,EBAEAZMADLRUFQCOBWRO,DELIVERED,ORIGIN_SCAN,2021-12-11 11:03:24
3428,37a7d1ec-c0a4-43b4-9a34-ea36f5ad9c42,U1J3MSCU7FCH3JNJYHDH,DELIVERED,ORIGIN_SCAN,2021-12-09 17:51:58
3429,37a7f4d2-5ae4-44b4-9f59-56a1ba5c5660,FMHJRFH4KGBJNFS7SPJU,ARRIVAL_SCAN,RETURNED_TO_CLIENT,2021-12-11 10:05:24
3430,37a9863a-b6a0-464e-97ec-d90b1975ac12,4GbR7gSzsRGKLYLmBkIU,DELIVERED,ORIGIN_SCAN,2021-12-09 12:29:01
3431,37ace878-14b1-4b27-9d19-3964b0dd05f1,TP7GLRYLVX4YKPVCG3OK,DELIVERED,ORIGIN_SCAN,2021-12-10 11:04:40
3432,37b0838b-cc82-4bb1-a1c6-05fc0815a552,QIGYNA8RATTYDAML7L3V,DELIVERED,ORIGIN_SCAN,2021-12-10 10:42:38
3433,37b7edf2-b11d-4914-894c-c0802ee9649d,KE4O0VLCC8VVYUVR4BWL,DELIVERED,ORIGIN_SCAN,2021-12-10 11:30:04
3434,37b8b4b9-4071-4010-93b6-3182b0f43afe,HCW8FD3Y79IEEHSS01EY,DELIVERED,ORIGIN_SCAN,2021-12-10 10:37:20
3435,37c3152d-c070-461a-8cd0-65bb5dbe4f2c,UIUUKAF5X1KWMTY0BKXI,DELIVERED,ORIGIN_SCAN,2021-12-11 13:18:20
3436,37c76f6c-b5bf-4e0d-9dd8-dfc33c7fa619,PHSRTRGIOH4DTJWSEXX9,DELIVERED,ORIGIN_SCAN,2021-12-10 16:43:52
3437,37cc257b-e3f9-4b13-817d-fadcb8b393ea,6FNNWHY7E6G1JMNCMTAK,DELIVERED,ORIGIN_SCAN,2021-12-11 11:25:11
3438,37ce1c6a-2af5-40be-867f-241ec0914865,FKIPDCNP9EJACTAKICOJ,DELIVERED,ORIGIN_SCAN,2021-12-08 17:09:59
3439,37cfcb4d-c26c-4fda-b282-88a6452d1c55,6WARRIZ1VJGCEDEBP3UE,DELIVERED,ORIGIN_SCAN,2021-12-10 17:52:51
3440,37d56c37-239d-4a5f-b403-cab7be3f422e,89UDCJVZXT8UFOZNXURA,DELIVERED,ORIGIN_SCAN,2021-12-10 12:22:00
3441,37d9f042-6fde-43a4-b723-9b04ba278c52,BKQCPLARED6L9ATC8CNP,DELIVERED,ORIGIN_SCAN,2021-12-11 11:27:26
